word,mass,drag,restitution,warmth,age,intensity
improvements,0.1,0.0,0.2,0.2,-0.3,0.1
investments,0.4,0.0,0.1,-0.1,0.1,0.0
isis,0.5,-0.1,-0.4,0.2,0.9,0.6
margin,-0.2,0.2,0.0,-0.1,0.1,-0.4
mars,0.8,0.0,-0.2,-0.3,0.9,0.1
maryland,0.3,0.0,-0.1,0.2,0.3,-0.1
mechanism,0.5,-0.2,0.2,-0.4,0.2,0.1
moderate,0.0,0.0,0.0,0.0,0.0,-0.2
murray,0.2,0.0,0.0,0.1,0.2,0.0
oklahoma,0.4,0.1,-0.1,0.4,0.3,0.1
opera,0.6,0.2,0.2,0.3,0.5,0.8
overcome,0.5,0.0,0.3,0.3,0.1,0.5
parallel,0.1,-0.1,0.1,-0.2,0.2,-0.2
passage,0.3,0.0,-0.1,0.0,0.5,-0.3
pit,0.5,-0.3,-0.5,-0.1,0.3,0.2
psychological,0.3,0.0,-0.1,-0.2,0.1,0.0
publications,0.2,0.1,-0.2,-0.1,0.2,-0.2
quest,0.4,-0.2,0.3,0.3,0.7,0.4
radiation,-0.2,-0.4,0.1,0.9,-0.2,0.6
shocked,0.2,-0.3,0.6,0.1,-0.3,0.8
sized,0.0,0.0,0.0,0.0,-0.1,0.0
stroke,0.4,-0.2,-0.3,0.3,0.2,0.5
stunning,-0.1,-0.2,0.5,0.4,-0.2,0.7
tanks,0.8,0.0,-0.4,0.1,0.2,0.7
tokyo,0.5,0.0,0.3,0.3,-0.2,0.5
topics,0.0,0.0,0.1,0.0,0.0,-0.1
trains,0.7,0.0,-0.1,0.2,0.3,0.6
traveling,0.1,0.2,0.4,0.3,0.1,0.2
treating,0.1,0.0,0.1,0.5,0.0,0.1
tune,-0.2,0.3,0.5,0.3,0.2,0.2
utility,0.2,0.0,-0.1,-0.2,0.0,-0.1
vessel,0.6,0.2,-0.2,0.1,0.6,-0.1
weed,-0.3,0.4,-0.2,0.2,0.2,-0.2
wherever,-0.3,0.4,0.2,0.1,0.0,-0.2
acquisition,0.4,0.0,-0.3,-0.3,-0.1,0.1
addressed,0.1,0.1,-0.1,0.1,0.1,0.1
alabama,0.3,0.0,0.1,0.6,0.3,0.2
alice,-0.2,0.2,0.1,0.3,0.2,-0.2
angels,-0.6,0.7,0.2,0.5,0.8,0.2
anime,-0.3,0.2,0.5,0.2,-0.6,0.4
announce,0.1,0.1,0.0,0.0,0.0,0.6
autumn,0.0,0.6,-0.2,0.4,0.3,-0.3
backed,0.2,0.0,0.0,-0.1,0.0,0.0
barry,0.1,0.0,0.1,0.2,0.2,0.0
bold,0.4,0.0,0.3,0.3,0.1,0.5
borders,0.5,0.0,-0.4,-0.3,0.4,0.1
breathe,-0.8,0.7,0.1,0.4,0.1,-0.6
cameron,0.0,0.0,0.0,0.1,0.1,0.0
choosing,-0.1,0.1,0.2,0.0,0.0,0.0
classical,0.3,0.0,0.1,0.1,0.7,0.1
classified,0.3,0.2,-0.2,-0.4,0.2,-0.3
clip,-0.3,-0.3,0.4,-0.2,-0.4,0.3
coaches,0.3,0.0,0.2,0.2,0.1,0.5
coins,0.3,-0.3,0.3,-0.3,0.4,0.2
concepts,-0.4,0.3,0.0,-0.2,0.2,-0.2
conspiracy,0.3,0.0,-0.3,-0.5,0.3,-0.4
controversy,0.4,0.2,0.2,0.5,0.1,0.7
convince,0.1,0.0,0.1,0.2,0.0,0.3
cooper,0.2,0.0,0.1,0.2,0.3,0.0
disappeared,-0.7,0.5,-0.5,-0.4,0.2,-0.7
eh,-0.5,0.4,0.0,0.0,-0.1,-0.4
encounter,0.1,0.0,0.2,0.1,0.1,0.3
equality,0.2,0.0,0.0,0.3,0.4,0.2
exam,0.3,0.2,-0.3,-0.4,-0.1,-0.2
examination,0.4,0.1,-0.3,-0.5,0.2,-0.3
fails,0.4,-0.2,-0.6,-0.4,0.0,0.2
federation,0.6,0.0,-0.2,-0.1,0.4,0.2
fi,-0.6,0.3,0.1,-0.1,-0.7,-0.3
fiscal,0.3,0.1,-0.3,-0.5,0.2,-0.2
guardian,0.5,-0.1,0.0,0.4,0.6,0.2
hd,-0.4,-0.2,0.3,-0.4,-0.8,0.2
homeless,0.4,0.3,-0.6,-0.6,0.2,-0.3
instrument,0.1,0.0,0.2,0.2,0.3,0.3
intervention,0.5,0.0,-0.2,0.1,0.1,0.5
jerry,-0.1,0.0,0.2,0.2,0.1,0.0
lover,0.0,0.3,0.2,0.8,0.3,0.2
mainstream,0.3,0.2,0.1,0.0,-0.3,0.1
menu,-0.2,0.3,0.0,0.2,-0.1,-0.2
missouri,0.4,0.0,-0.2,0.2,0.3,0.0
mounted,0.5,0.0,-0.2,0.1,0.3,0.2
mutual,0.0,0.0,0.1,0.3,0.1,-0.1
nope,-0.2,-0.2,0.5,-0.2,-0.4,0.1
occasions,0.2,0.2,0.2,0.3,0.2,0.2
offense,0.3,-0.2,0.1,0.3,0.1,0.6
oral,-0.2,0.3,0.1,0.4,0.4,0.2
panic,0.2,0.4,0.6,0.4,-0.1,0.9
pays,0.1,0.0,0.2,0.0,0.0,0.1
peoples,0.4,0.0,-0.2,0.3,0.5,0.2
pursue,0.1,-0.3,0.4,0.1,0.0,0.4
realise,-0.1,0.2,0.3,0.1,0.0,-0.1
refugees,0.5,0.2,-0.4,0.2,0.2,0.3
removing,0.0,-0.1,0.0,-0.2,-0.1,0.1
requirement,0.3,0.0,-0.3,-0.3,0.1,0.2
responded,0.1,-0.1,0.2,0.0,-0.1,0.1
rip,-0.2,-0.4,0.1,0.1,-0.2,0.7
ruined,0.5,0.0,-0.7,-0.4,0.8,0.3
scope,0.2,0.0,0.2,-0.2,0.1,-0.2
segment,0.1,0.0,-0.1,-0.2,-0.1,-0.1
spectrum,-0.2,0.4,0.3,0.2,0.2,0.1
stays,0.1,0.0,-0.2,0.1,0.0,-0.3
ted,0.0,0.0,0.1,0.2,0.2,-0.1
terror,0.7,-0.1,-0.5,-0.5,0.3,0.9
uh,-0.8,0.5,-0.5,0.0,-0.2,-0.7
va,0.0,0.0,0.0,0.0,0.0,-0.1
venture,0.2,0.0,0.5,0.2,0.1,0.3
virtually,-0.6,0.3,0.1,-0.4,-0.7,-0.4
waited,0.4,0.2,-0.5,-0.1,0.3,-0.6
warren,0.3,0.0,-0.2,0.4,0.4,-0.2
worn,0.2,0.2,-0.6,0.1,0.7,-0.4
yea,-0.4,0.2,0.6,0.3,0.3,0.2
ac,-0.1,0.1,0.1,-0.5,-0.3,-0.1
accompanied,0.2,0.0,0.1,0.4,0.1,0.0
adams,0.2,0.0,0.0,0.1,0.3,0.0
aids,0.3,0.0,-0.2,0.1,-0.2,0.2
aimed,0.1,-0.4,0.3,-0.1,0.0,0.2
alpha,0.4,-0.1,0.2,-0.1,0.8,0.5
approaches,0.2,0.0,0.1,0.0,-0.1,0.0
arguing,0.3,0.1,0.2,0.5,0.0,0.7
arrangement,0.2,0.0,0.0,0.1,0.1,-0.2
beliefs,0.5,0.2,-0.3,0.4,0.6,0.2
boats,0.5,0.3,0.1,0.2,0.3,0.1
boundaries,0.6,0.0,-0.4,-0.3,0.4,0.1
brick,0.7,0.0,-0.3,0.2,0.4,0.1
brooklyn,0.4,0.0,0.1,0.3,0.2,0.3
colleges,0.5,0.0,-0.1,0.1,0.5,0.1
considerable,0.5,0.0,-0.2,0.0,0.1,0.2
conventional,0.3,0.0,-0.2,-0.2,0.3,-0.1
danny,-0.1,0.0,0.4,0.4,-0.3,0.2
des,-0.1,0.0,0.0,0.0,0.2,-0.2
designated,0.2,0.0,-0.1,-0.3,0.0,0.1
dvd,-0.3,0.3,0.5,-0.4,-0.6,0.0
emperor,0.7,0.0,-0.2,0.1,0.8,0.5
employers,0.4,0.0,-0.2,-0.2,0.2,0.1
enormous,0.9,0.0,-0.5,0.0,0.2,0.6
errors,0.1,0.0,0.2,-0.3,-0.2,0.2
focusing,0.0,-0.2,0.2,-0.1,-0.2,0.0
forgive,-0.1,0.3,0.2,0.7,0.5,-0.4
gains,0.3,0.0,0.2,0.2,-0.2,0.3
garage,0.4,0.0,-0.1,0.1,0.0,0.0
gathering,0.2,0.2,0.1,0.6,0.2,0.2
guidelines,0.1,0.3,-0.2,-0.2,-0.1,-0.1
handled,0.2,0.0,0.0,0.1,0.0,0.0
hosted,0.1,0.0,0.1,0.4,0.0,0.1
indians,0.2,0.0,0.0,0.3,0.5,0.2
indonesia,0.3,0.1,0.0,0.7,0.3,0.1
inquiry,0.2,0.0,-0.3,-0.3,0.1,0.0
inspector,0.3,0.0,-0.2,-0.2,0.1,0.2
jumped,0.1,-0.2,0.7,0.2,-0.2,0.4
khan,0.5,0.0,-0.1,0.3,0.7,0.5
lion,0.6,0.0,0.2,0.5,0.4,0.6
loaded,0.6,0.0,-0.3,0.1,0.0,0.4
lonely,0.1,0.3,-0.5,-0.6,0.1,-0.5
maintaining,0.2,0.0,-0.1,0.0,0.0,-0.1
measured,0.3,0.0,-0.2,-0.1,0.1,-0.3
mercy,0.2,0.4,0.1,0.5,0.6,-0.2
nevertheless,0.1,0.2,0.0,0.0,0.1,-0.1
newspapers,0.1,0.5,-0.4,0.1,0.2,0.1
outer,-0.2,0.4,0.1,-0.7,0.3,-0.2
oxygen,-0.7,0.7,0.2,-0.3,0.2,-0.2
pipe,0.4,0.0,0.3,0.1,0.2,0.1
pissed,0.3,-0.1,0.2,0.5,-0.2,0.7
poem,-0.2,0.5,0.1,0.3,0.5,-0.4
powder,-0.5,0.6,-0.7,0.1,0.1,-0.3
powered,0.4,-0.2,0.3,0.4,-0.3,0.5
promises,0.1,0.3,0.2,0.4,0.2,0.1
quotes,-0.1,0.2,0.1,0.0,0.1,0.0
racism,0.6,0.0,-0.6,-0.4,0.5,0.5
ratings,0.0,0.0,0.1,-0.2,-0.3,0.0
reads,0.0,0.0,0.1,0.2,0.1,-0.3
recovered,0.3,0.0,0.2,0.4,0.1,0.1
refers,0.0,0.0,0.0,0.0,0.0,-0.1
roy,0.1,0.0,0.1,0.2,0.2,0.1
rude,0.2,-0.1,-0.2,0.2,-0.1,0.5
screw,0.3,-0.2,0.2,-0.1,0.1,0.3
seventh,0.1,0.0,0.1,0.0,0.3,0.0
shelter,0.5,0.3,-0.3,0.7,0.3,-0.2
signature,0.1,0.2,-0.1,0.1,0.2,0.1
sooner,-0.2,-0.3,0.3,0.1,-0.2,0.2
spider,-0.3,0.4,0.1,-0.2,0.4,-0.1
stewart,0.1,0.0,0.1,0.1,0.2,0.0
strikes,0.5,-0.4,0.4,0.2,0.1,0.7
suggesting,-0.1,0.2,0.0,0.1,0.0,-0.3
suits,0.3,0.2,0.1,-0.1,0.1,0.1
toys,-0.2,0.1,0.8,0.4,-0.5,0.3
tracking,0.2,0.0,0.1,-0.2,-0.3,0.1
tribute,0.4,0.0,-0.1,0.5,0.6,0.2
trigger,0.2,-0.3,0.5,0.1,-0.1,0.6
vary,-0.3,0.2,0.4,0.0,-0.1,0.1
venue,0.4,0.0,-0.2,0.2,0.1,0.3
wages,0.3,0.1,-0.4,0.1,0.2,0.1
wells,0.6,0.0,-0.5,-0.2,0.5,-0.2
wheels,0.4,-0.1,0.6,0.1,0.3,0.2
ye,-0.1,0.2,0.0,0.2,0.8,0.1
abc,-0.5,0.1,0.3,0.1,-0.6,0.0
abortion,0.5,0.0,-0.6,-0.2,0.1,0.6
accuracy,-0.1,-0.3,0.1,-0.4,0.0,0.1
albert,0.2,0.0,0.0,0.2,0.4,0.0
applying,0.0,0.0,-0.1,0.0,-0.2,0.1
artificial,-0.2,0.1,0.2,-0.5,-0.4,0.0
belongs,0.1,0.0,0.1,0.4,0.1,-0.1
beneath,0.3,0.0,-0.4,-0.3,0.2,-0.3
bitcoin,-0.4,-0.2,0.5,-0.2,-0.8,0.2
bullet,0.5,-1.0,0.2,0.3,0.1,0.8
burns,0.1,0.2,-0.3,0.9,0.0,0.7
carl,0.2,0.0,0.0,0.1,0.3,0.0
celebrated,0.1,0.4,0.5,0.6,0.2,0.5
consistently,0.2,0.0,0.0,-0.1,0.0,-0.1
conversion,0.2,0.0,0.2,0.1,0.1,0.2
copyright,0.1,0.2,-0.5,-0.4,0.2,-0.2
counties,0.6,0.0,-0.4,0.1,0.4,0.0
democrat,0.1,0.0,0.1,0.1,0.3,0.2
deposit,0.5,0.0,-0.6,-0.1,0.1,-0.2
destination,0.3,0.0,-0.1,0.2,0.0,0.1
dirt,0.3,0.0,-0.7,0.2,0.6,-0.2
diverse,-0.1,0.0,0.3,0.2,-0.1,0.2
divine,-0.2,0.5,0.2,0.5,0.9,0.4
emails,-0.7,-0.3,0.3,-0.3,-0.7,0.0
er,-0.5,0.3,-0.2,0.0,-0.1,-0.6
exclusively,0.1,0.0,-0.2,-0.4,0.0,0.1
export,0.4,0.0,0.1,-0.1,0.1,0.1
fastest,-0.4,-0.6,0.7,0.2,-0.5,0.6
formerly,0.1,0.0,-0.2,-0.2,0.6,-0.3
functional,0.1,0.0,0.1,-0.5,-0.2,-0.1
gather,0.2,0.0,0.1,0.5,0.3,0.1
grandfather,0.4,0.0,-0.2,0.7,0.8,-0.1
habit,0.2,0.1,-0.3,0.1,0.3,-0.2
harvard,0.5,0.0,-0.2,0.1,0.5,0.2
indicates,-0.1,-0.2,0.0,-0.3,0.0,-0.2
isolated,0.3,0.0,-0.5,-0.7,0.3,-0.6
jealous,0.2,-0.1,-0.3,0.4,0.1,0.5
knocked,0.3,-0.2,0.4,0.0,0.0,0.5
landed,0.4,0.0,-0.3,0.1,0.0,0.2
laughed,-0.2,0.3,0.6,0.7,0.0,0.6
laura,0.0,0.0,0.1,0.4,0.1,0.0
lazy,0.3,0.5,-0.6,0.3,0.0,-0.5
mama,0.1,0.2,0.3,0.9,0.4,0.2
marshall,0.4,0.0,-0.1,0.0,0.3,0.3
mitchell,0.1,0.0,0.0,0.1,0.1,0.0
modified,0.0,0.0,0.1,-0.2,-0.4,0.1
municipal,0.3,0.0,-0.2,-0.2,0.2,0.0
naval,0.5,0.0,-0.1,-0.3,0.3,0.3
neighbors,0.1,0.0,0.2,0.5,0.1,0.2
nelson,0.2,0.0,0.1,0.1,0.2,0.1
neutral,0.0,0.0,0.0,0.0,0.0,-0.5
noble,0.4,0.2,0.1,0.3,0.5,0.2
oldest,0.3,0.1,-0.4,-0.1,0.9,-0.2
pat,-0.2,0.0,0.4,0.3,0.0,-0.3
picks,-0.3,-0.3,0.5,0.0,-0.1,0.1
poland,0.3,0.0,0.0,0.1,0.5,0.1
popularity,-0.2,0.3,0.3,0.4,-0.2,0.4
professionals,0.2,0.0,0.0,-0.2,0.1,0.1
pussy,-0.3,0.4,0.3,0.6,-0.2,-0.1
reactions,-0.1,-0.1,0.6,0.1,-0.3,0.5
relate,-0.1,0.0,0.2,0.4,0.0,-0.2
robot,0.4,-0.2,0.2,-0.7,-0.5,0.2
sacred,0.5,0.4,-0.3,0.4,0.8,-0.3
securities,0.1,0.2,-0.1,-0.3,0.1,-0.2
shoe,0.0,0.0,0.3,0.2,0.0,-0.2
speakers,0.3,0.0,0.2,0.1,-0.2,0.7
springs,-0.1,0.2,0.9,0.2,0.0,0.3
spy,-0.2,-0.3,0.1,-0.3,0.1,-0.6
steven,0.0,0.0,0.1,0.2,0.0,0.0
suggestions,-0.4,0.3,0.2,0.2,-0.2,-0.4
supplied,0.1,0.0,-0.1,0.1,0.0,0.0
susan,0.0,0.0,0.1,0.4,0.2,-0.1
suspension,0.2,0.6,0.7,-0.2,-0.1,-0.1
terrorism,0.6,-0.3,-0.5,0.5,0.1,0.8
terry,-0.1,0.4,0.2,0.3,0.1,0.0
toxic,0.2,0.4,-0.4,0.6,-0.2,0.6
treasury,0.6,0.0,-0.3,0.2,0.5,0.0
tunnel,0.7,-0.1,-0.4,-0.4,0.3,-0.3
unions,0.4,0.0,0.0,0.4,0.3,0.4
upgrade,-0.2,0.3,0.4,-0.3,-0.8,0.3
warrant,0.3,0.2,-0.2,-0.2,0.3,0.2
wider,0.1,0.3,0.1,0.0,0.0,0.1
wound,0.3,-0.2,-0.6,0.6,0.1,0.5
aaron,0.0,0.0,0.1,0.2,0.3,0.0
actively,-0.3,-0.2,0.5,0.2,-0.4,0.4
afghanistan,0.5,0.0,-0.3,0.4,0.6,0.3
ai,-0.8,0.5,0.2,-0.8,-0.9,-0.2
applies,-0.1,0.0,0.1,0.0,-0.1,0.0
arrangements,0.1,0.1,0.1,0.1,0.1,-0.2
asset,0.2,0.0,0.0,-0.3,0.1,0.0
assuming,-0.3,0.0,0.1,-0.1,-0.2,-0.3
backing,0.3,0.0,0.2,0.2,0.0,0.1
baker,0.1,0.3,0.1,0.7,0.2,0.0
barcelona,0.3,0.1,0.3,0.7,0.5,0.4
blessed,-0.2,0.4,0.1,0.7,0.6,-0.3
brazilian,0.0,0.0,0.3,0.6,-0.1,0.2
brush,-0.3,0.1,0.1,0.1,0.1,-0.2
burden,0.8,0.0,-0.6,-0.2,0.3,0.1
campbell,0.1,0.0,0.0,0.2,0.2,-0.1
carries,0.3,0.0,-0.2,0.0,0.0,0.0
casual,-0.4,0.2,0.3,0.3,-0.4,-0.3
certified,0.2,0.2,-0.3,-0.3,0.1,0.1
charter,0.3,0.1,-0.2,-0.2,0.4,0.0
chef,0.1,0.0,0.1,0.5,0.1,0.2
civilian,0.0,0.0,0.0,0.1,0.0,-0.2
coalition,0.5,0.0,-0.3,0.1,0.2,0.1
cock,0.1,-0.1,0.4,0.4,0.2,0.5
complain,0.2,0.1,-0.1,-0.1,-0.1,0.4
complaints,0.3,0.1,-0.2,-0.2,0.0,0.3
controversial,0.4,0.1,0.2,0.3,-0.1,0.6
denver,0.2,0.0,0.0,-0.1,0.1,0.0
describing,-0.1,0.0,0.0,0.0,0.0,-0.2
differently,-0.2,0.2,0.2,0.0,-0.2,-0.1
directions,-0.1,-0.3,0.1,-0.1,0.0,0.0
discipline,0.6,-0.1,-0.5,-0.4,0.3,0.3
discussing,0.0,0.1,0.1,0.1,0.0,0.0
disgusting,0.4,0.1,-0.7,0.1,-0.1,0.7
dj,-0.3,-0.1,0.6,0.3,-0.7,0.7
dominant,0.6,0.0,-0.2,-0.2,0.2,0.6
earning,0.2,0.0,0.0,0.1,0.0,0.1
emma,-0.3,0.1,0.2,0.4,-0.2,-0.3
essay,0.1,0.3,-0.2,-0.1,0.2,-0.4
expense,0.4,0.0,-0.4,-0.3,0.1,0.2
explaining,0.0,0.0,0.0,0.1,0.0,-0.1
furthermore,0.1,0.2,-0.1,-0.2,0.1,-0.1
graphic,0.1,-0.1,0.3,0.1,-0.4,0.5
greg,-0.1,0.0,0.2,0.2,-0.1,0.0
healing,-0.3,0.4,0.2,0.7,0.3,-0.5
hiring,0.1,0.0,0.1,0.1,-0.3,0.1
hosts,0.1,0.0,0.1,0.4,0.1,0.1
implemented,0.4,0.0,-0.4,-0.4,-0.2,0.1
instantly,-0.6,-0.8,0.7,0.0,-0.8,0.4
invasion,0.7,-0.2,-0.5,0.2,0.4,0.9
jacob,0.0,0.0,0.1,0.3,0.4,-0.2
jumping,-0.2,0.2,0.8,0.3,-0.3,0.4
laptop,0.1,0.0,-0.1,-0.2,-0.8,-0.3
legendary,0.6,0.2,0.1,0.4,0.8,0.5
leo,-0.1,0.0,0.3,0.6,0.3,0.3
maker,0.3,0.0,0.1,0.4,0.5,0.1
margaret,0.2,0.0,-0.1,0.2,0.5,-0.2
mario,-0.2,0.2,0.7,0.5,-0.5,0.3
opponents,0.4,0.1,-0.2,-0.3,0.1,0.4
outdoor,-0.2,0.3,0.2,0.2,0.1,-0.1
palm,-0.3,0.3,0.2,0.6,0.2,-0.4
parker,0.1,-0.1,-0.2,0.4,-0.1,-0.2
photograph,-0.4,0.4,-0.3,0.2,0.2,-0.3
pole,0.3,-0.4,0.1,-0.2,0.1,-0.1
pub,0.4,0.0,-0.2,0.7,0.3,0.3
quarters,0.2,0.0,0.3,0.1,0.1,0.1
queensland,0.5,0.0,-0.3,0.8,0.2,0.0
rangers,0.3,0.0,0.2,0.2,0.1,0.4
ranks,0.4,0.0,-0.2,-0.2,0.3,0.2
reception,-0.1,0.0,-0.2,0.2,-0.2,0.1
recipe,-0.3,0.2,-0.3,0.3,0.1,-0.2
regulatory,0.2,0.0,-0.5,-0.4,0.1,-0.1
reviewed,-0.2,0.1,-0.2,-0.1,-0.3,-0.3
rolls,0.0,0.0,0.4,0.3,-0.1,0.1
rubber,0.0,0.1,0.9,0.1,-0.2,-0.1
secured,0.3,0.0,-0.4,-0.1,-0.1,0.0
serial,-0.1,0.0,0.1,-0.3,-0.2,0.2
settings,-0.2,0.0,0.0,-0.1,-0.3,-0.4
shed,0.3,0.0,-0.3,0.1,0.2,-0.3
snake,0.1,-0.3,0.1,-0.3,0.4,0.2
sponsored,-0.1,0.0,0.0,-0.2,-0.4,0.0
stealing,0.1,-0.1,0.2,0.1,0.1,0.4
strict,0.4,-0.2,-0.4,-0.5,0.2,0.5
subsequently,0.0,0.0,0.0,0.0,-0.1,-0.2
substance,0.5,0.0,-0.2,0.0,0.2,0.0
suggestion,-0.4,0.3,0.1,0.1,-0.3,-0.5
switzerland,0.5,0.0,-0.2,-0.3,0.4,-0.2
syndrome,0.3,0.0,-0.4,-0.2,0.1,0.3
tasks,0.2,0.0,-0.2,-0.2,-0.1,0.0
trips,-0.2,-0.1,0.4,0.3,-0.2,0.2
ultra,0.2,-0.2,0.5,0.4,-0.5,0.7
unexpected,-0.1,-0.2,0.6,0.1,-0.4,0.5
usage,-0.1,0.0,-0.1,-0.2,-0.2,-0.3
utah,0.5,0.0,-0.3,0.5,0.5,-0.2
worlds,0.9,0.2,-0.1,0.2,0.8,0.3
accidentally,-0.2,-0.1,0.5,0.1,-0.4,0.3
affordable,-0.2,0.0,0.1,0.2,-0.3,-0.2
amateur,-0.1,0.0,0.2,0.1,-0.2,-0.1
appeals,0.2,0.1,0.1,0.2,0.1,0.4
argentina,0.5,0.0,0.0,0.6,0.3,0.3
baltimore,0.4,0.0,-0.2,0.1,0.3,0.1
batman,0.4,0.5,0.3,-0.2,-0.2,0.5
bearing,0.5,-0.3,0.2,-0.1,0.2,0.1
beats,0.1,-0.2,0.7,0.3,-0.2,0.6
bin,0.1,0.0,-0.2,-0.2,0.0,-0.2
biology,0.3,0.0,0.0,0.2,0.5,-0.2
bobby,-0.2,0.1,0.4,0.4,-0.1,0.1
briefly,-0.6,-0.2,0.5,0.0,-0.5,-0.3
canal,0.6,0.0,-0.5,-0.1,0.4,-0.3
cancelled,0.1,-0.1,-0.6,-0.5,-0.3,0.2
charlotte,0.1,0.1,0.0,0.3,0.2,-0.1
cheaper,-0.2,0.0,0.1,-0.1,-0.3,0.1
christopher,0.2,0.0,0.0,0.2,0.3,0.0
climb,0.4,0.3,0.1,0.3,0.0,0.4
competing,0.3,0.0,0.4,0.2,-0.1,0.6
completion,0.3,0.0,-0.1,0.2,0.1,0.2
cruise,0.6,0.2,0.2,0.4,-0.1,0.1
custody,0.6,0.0,-0.5,-0.4,0.3,0.3
delete,-0.4,-0.2,-0.2,-0.3,-0.7,0.2
demonstrated,0.2,0.0,0.0,0.0,0.0,0.2
departure,0.1,0.2,0.1,-0.2,0.0,0.1
developers,0.1,0.0,0.2,0.0,-0.6,0.1
developments,0.4,0.0,0.0,0.0,-0.4,0.2
dig,0.5,-0.3,-0.3,0.2,0.4,0.4
eagles,0.1,0.4,0.3,0.2,0.5,0.4
employer,0.4,0.0,-0.1,0.0,0.2,0.2
evans,0.1,0.0,0.0,0.1,0.2,0.0
explosion,0.7,-0.4,0.5,0.9,-0.2,0.9
fever,0.2,0.2,-0.1,0.8,0.1,0.5
fluid,-0.1,0.1,0.2,0.1,0.1,-0.1
folk,0.2,0.1,0.1,0.7,0.6,0.1
generate,0.2,0.0,0.3,0.3,-0.3,0.4
gop,0.3,0.0,-0.2,0.0,0.3,0.3
handsome,0.3,0.0,0.1,0.5,0.2,0.2
ho,-0.1,0.0,0.5,0.4,0.1,0.6
holidays,-0.1,0.3,0.4,0.7,0.2,0.3
hotels,0.5,0.0,0.0,0.3,0.1,0.1
imagination,-0.5,0.5,0.6,0.4,0.2,0.2
integration,0.3,0.0,0.1,0.1,-0.2,0.1
integrity,0.6,0.0,0.0,0.2,0.5,0.1
interpretation,0.2,0.1,0.1,0.0,0.2,-0.1
leaf,-0.3,0.6,-0.2,0.1,0.1,-0.4
legitimate,0.5,0.0,-0.1,-0.1,0.3,0.2
lightning,-0.2,-0.7,0.7,0.7,0.4,0.9
loads,0.7,0.0,-0.3,0.1,0.1,0.3
longest,0.4,0.1,0.0,0.0,0.4,0.1
magical,-0.4,0.5,0.7,0.5,0.5,0.3
mills,0.7,0.0,-0.4,0.2,0.6,0.4
motivation,0.2,0.2,0.5,0.5,-0.1,0.5
nasty,0.2,-0.2,-0.3,-0.2,0.0,0.5
oliver,0.1,0.0,0.1,0.3,0.3,0.0
outfit,0.0,0.3,0.2,0.2,-0.2,0.1
pension,0.4,0.0,-0.4,0.2,0.6,-0.2
permit,0.1,0.3,-0.2,-0.2,0.1,0.0
perry,0.0,0.0,0.1,0.1,0.1,0.0
plates,0.4,0.1,0.1,0.1,0.2,0.2
pleasant,-0.1,0.2,0.2,0.6,0.1,-0.3
portrait,0.3,0.1,-0.2,0.2,0.5,-0.2
productive,0.3,-0.1,0.3,0.3,-0.2,0.3
reminds,-0.1,0.2,0.1,0.3,0.2,-0.2
reserves,0.5,0.0,-0.2,-0.1,0.3,-0.1
ron,0.1,0.0,0.1,0.2,0.1,0.0
safely,-0.2,0.3,0.3,0.4,-0.1,-0.5
shirts,-0.2,0.4,-0.1,0.3,0.0,-0.2
shorter,-0.3,-0.1,0.2,0.0,-0.2,-0.1
slight,-0.6,0.3,0.1,-0.2,-0.1,-0.4
socialist,0.3,0.2,-0.3,0.4,0.3,0.4
streaming,-0.4,-0.3,0.4,0.1,-0.7,0.1
sue,0.2,-0.1,-0.2,-0.3,0.1,0.5
targeted,0.1,-0.4,-0.1,-0.4,-0.3,0.3
tension,0.4,-0.2,0.7,0.3,0.0,0.4
thailand,0.3,0.0,0.0,0.7,0.4,0.1
theories,-0.1,0.4,0.2,-0.2,0.3,-0.2
touching,-0.1,0.3,0.1,0.7,0.0,-0.3
transactions,0.1,0.1,-0.3,-0.5,-0.4,-0.1
twist,-0.1,0.2,0.6,0.1,0.0,0.3
ugh,0.2,-0.1,-0.6,-0.1,-0.2,0.4
unemployment,0.7,0.0,-0.7,-0.4,0.2,-0.2
unity,0.4,0.0,0.1,0.5,0.2,0.1
useless,0.1,0.1,-0.5,-0.4,0.1,-0.2
viewers,-0.1,0.0,0.2,0.1,-0.4,-0.3
winds,-0.4,0.6,0.3,-0.3,0.5,0.5
woke,-0.1,-0.1,0.2,0.2,-0.7,0.3
wtf,-0.2,-0.2,0.5,-0.2,-0.8,0.7
abilities,-0.1,0.0,0.4,0.2,0.1,0.2
advocate,0.3,0.0,0.0,0.3,0.2,0.5
aims,-0.2,-0.3,0.4,0.1,0.0,0.2
arc,0.1,-0.2,0.5,0.0,0.4,-0.1
backup,0.2,0.0,0.2,-0.2,-0.5,0.1
beaten,0.5,-0.1,-0.6,-0.2,0.3,0.3
bitter,0.2,-0.2,-0.3,-0.6,0.1,0.3
blown,-0.4,0.5,0.2,-0.1,0.1,0.5
branches,0.3,0.3,0.3,0.2,0.3,-0.1
campaigns,0.3,0.2,-0.1,0.1,0.1,0.4
chips,-0.3,0.3,0.3,0.2,-0.3,0.1
cia,0.4,-0.2,-0.2,-0.6,-0.2,-0.2
clever,-0.3,-0.2,0.6,0.1,0.0,0.1
clinic,0.2,0.0,-0.2,-0.6,-0.1,-0.4
closest,0.1,-0.1,0.0,0.5,0.0,-0.3
